season_id,match_id,date,city,venue,floodlit,match_title,team1,team2,toss_winner,toss_decision,team1_score,team1_wickets,team1_overs,team2_score,team2_wickets,team2_overs,team1_captain,team2_captain,team1_players,team2_players,winner,result_type,win_margin,player_of_match,umpire1,umpire2,tv_umpire,reserve_umpire,match_referee
11,428,2025-01-02T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,5th Match,Dhaka Capital,Durbar Rajshahi,Dhaka Capital,Bat,174.0,9.0,20.0,179.0,3.0,18.1,Thisara Perera,Anamul Haque,"['Litton Das', 'Tanzid Hasan', 'Stephen Eskinazi', 'Shahadat Hossain', 'Thisara Perera', 'Shubham Ranjane', 'Chaturanga de Silva', 'Alauddin Babu', 'Mukidul Islam', 'Nazmul Islam', 'Mustafizur Rahman']","['Mohammad Haris', 'Jishan Alam', 'Anamul Haque', 'Yasir Ali', 'Ryan Burl', 'Akbar Ali', 'Sabbir Hossain', 'Taskin Ahmed', 'Hasan Murad', 'Mohor Sheikh', 'Shafiul Islam']",Durbar Rajshahi,Wickets,7.0,Taskin Ahmed,Mahfuzur Rahman,Raveendra Wimalasiri,Muhammad Kamruzzaman,Ali Arman,Akhtar Ahmad
11,429,2025-01-02T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,6th Match,Fortune Barishal,Rangpur Riders,Rangpur Riders,Bowl,124.0,10.0,18.2,128.0,2.0,15.0,Tamim Iqbal,,"['Tamim Iqbal', 'Najmul Hossain Shanto', 'Towhid Hridoy', 'Kyle Mayers', 'Mushfiqur Rahim', 'Mahmudullah', 'Faheem Ashraf', 'Mohammad Nabi', 'Shaheen Shah Afridi', 'Tanvir Islam', 'Iqbal Hossain Emon']","['Alex Hales', 'Azizul Hakim', 'Tawfique Khan', 'Saif Hassan', 'Iftikhar Ahmed', 'Khushdil Shah', 'Nurul Hasan', 'Mahedi Hasan', 'Kamrul Islam', 'Nahid Rana', 'Akif Javed']",Rangpur Riders,Wickets,8.0,Saif Hassan,Asif Yaqoob,Morshed Ali Khan,Gazi Sohel,Moniruzzaman,Debabrata Paul
11,430,2025-01-03T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,7th Match,Chittagong Kings,Durbar Rajshahi,Durbar Rajshahi,Bowl,219.0,5.0,20.0,114.0,10.0,17.1,,Anamul Haque,"['Parvez Hossain Emon', 'Usman Khan', 'Graham Clark', 'Mohammad Mithun', 'Shamim Hossain', 'Haider Ali', 'Mohammad Wasim', 'Shoriful Islam', 'Al Islam', 'Khaled Ahmed', 'Arafat Sunny']","['Mohammad Haris', 'Sabbir Hossain', 'Anamul Haque', 'Yasir Ali', 'Akbar Ali', 'Ryan Burl', 'Sohag Gazi', 'Taskin Ahmed', 'Shafiul Islam', 'Hasan Murad', 'Mohor Sheikh']",Chittagong Kings,Runs,105.0,Usman Khan,Asif Yaqoob,Muhammad Kamruzzaman,Morshed Ali Khan,Moniruzzaman,
11,431,2025-01-03T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,8th Match,Khulna Tigers,Dhaka Capital,Dhaka Capital,Bowl,173.0,8.0,20.0,153.0,6.0,20.0,Mehidy Hasan Miraz,Thisara Perera,"['Mohammad Naim', 'William Bosisto', 'Afif Hossain', 'Ibrahim Zadran', 'Mehidy Hasan Miraz', 'Mohammad Nawaz', 'Mahidul Islam Ankon', 'Ziaur Rahman', 'Abu Hider', 'Nasum Ahmed', 'Hasan Mahmud']","['Tanzid Hasan', 'Litton Das', 'Stephen Eskinazi', 'Shahadat Hossain', 'Shubham Ranjane', 'Thisara Perera', 'Alauddin Babu', 'Chaturanga de Silva', 'Nazmul Islam', 'Mustafizur Rahman', 'Abu Jayed']",Khulna Tigers,Runs,20.0,Mehidy Hasan Miraz,Gazi Sohel,Raveendra Wimalasiri,Ali Arman,Mahfuzur Rahman,Debabrata Paul
11,432,2025-01-06T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,9th Match,Sylhet Strikers,Rangpur Riders,Rangpur Riders,Bowl,205.0,4.0,20.0,210.0,2.0,19.0,Ariful Haque,,"['Rony Talukdar', 'George Munsey', 'Zakir Hasan', 'Paul Stirling', 'Aaron Jones', 'Jaker Ali', 'Ariful Haque', 'Tanzim Hasan Sakib', 'Nihaduzzaman', 'Reece Topley', 'Al-Amin Hossain']","['Alex Hales', 'Azizul Hakim', 'Saif Hassan', 'Iftikhar Ahmed', 'Khushdil Shah', 'Mohammad Saifuddin', 'Nurul Hasan', 'Mahedi Hasan', 'Nahid Rana', 'Akif Javed', 'Rakibul Hasan']",Rangpur Riders,Wickets,8.0,Alex Hales,Asif Yaqoob,Moniruzzaman,Tanvir Ahmed,Ali Arman,Akhtar Ahmad
11,433,2025-01-06T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,10th Match,Durbar Rajshahi,Fortune Barishal,Fortune Barishal,Bowl,168.0,4.0,20.0,169.0,3.0,17.3,Anamul Haque,Tamim Iqbal,"['Mohammad Haris', 'Jishan Alam', 'Anamul Haque', 'Yasir Ali', 'Ryan Burl', 'Akbar Ali', 'Sabbir Hossain', 'Hasan Murad', 'Mohor Sheikh', 'Shafiul Islam', 'Taskin Ahmed']","['Tamim Iqbal', 'Pritom Kumar', 'Kyle Mayers', 'Towhid Hridoy', 'Mushfiqur Rahim', 'Mahmudullah', 'Rishad Hossain', 'Faheem Ashraf', 'Shaheen Shah Afridi', 'Tanvir Islam', 'Jahandad Khan']",Fortune Barishal,Wickets,7.0,Tamim Iqbal,Mahfuzur Rahman,Raveendra Wimalasiri,Morshed Ali Khan,Sajedul Islam,Neeyamur Rashid
11,434,2025-01-07T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,11th Match,Dhaka Capital,Rangpur Riders,Rangpur Riders,Bowl,111.0,10.0,16.3,113.0,3.0,13.2,Thisara Perera,,"['Habibur Rahman Sohan', 'Jason Roy', 'Tanzid Hasan', 'Litton Das', 'Sabbir Rahman', 'Thisara Perera', 'Mosaddek Hossain', 'Alauddin Babu', 'Amir Hamza', 'Mukidul Islam', 'Mustafizur Rahman']","['Azizul Hakim', 'Alex Hales', 'Saif Hassan', 'Iftikhar Ahmed', 'Khushdil Shah', 'Mohammad Saifuddin', 'Nurul Hasan', 'Mahedi Hasan', 'Nahid Rana', 'Akif Javed', 'Kamrul Islam']",Rangpur Riders,Wickets,7.0,Nahid Rana,Raveendra Wimalasiri,Tanvir Ahmed,Ali Arman,Mahfuzur Rahman,Neeyamur Rashid
11,435,2025-01-07T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,12th Match,Sylhet Strikers,Fortune Barishal,Fortune Barishal,Bowl,125.0,10.0,18.2,126.0,3.0,10.3,Ariful Haque,Tamim Iqbal,"['Rony Talukdar', 'Rahkeem Cornwall', 'Zakir Hasan', 'George Munsey', 'Aaron Jones', 'Jaker Ali', 'Ariful Haque', 'Tanzim Hasan Sakib', 'Ruyel Miah', 'Reece Topley', 'Al-Amin Hossain']","['Tamim Iqbal', 'Najmul Hossain Shanto', 'Kyle Mayers', 'Towhid Hridoy', 'Jahandad Khan', 'Mahmudullah', 'Rishad Hossain', 'Faheem Ashraf', 'Shaheen Shah Afridi', 'Mushfiqur Rahim', 'Tanvir Islam']",Fortune Barishal,Wickets,7.0,Jahandad Khan,Asif Yaqoob,Morshed Ali Khan,Moniruzzaman,Sajedul Islam,Akhtar Ahmad
11,436,2025-01-09T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,13th Match,Fortune Barishal,Rangpur Riders,Rangpur Riders,Bowl,197.0,5.0,20.0,202.0,7.0,20.0,Tamim Iqbal,,"['Tamim Iqbal', 'Najmul Hossain Shanto', 'Kyle Mayers', 'Towhid Hridoy', 'Mahmudullah', 'Faheem Ashraf', 'Jahandad Khan', 'Mushfiqur Rahim', 'Rishad Hossain', 'Shaheen Shah Afridi', 'Tanvir Islam']","['Tawfique Khan', 'Alex Hales', 'Saif Hassan', 'Iftikhar Ahmed', 'Khushdil Shah', 'Nurul Hasan', 'Mahedi Hasan', 'Mohammad Saifuddin', 'Kamrul Islam', 'Nahid Rana', 'Akif Javed']",Rangpur Riders,Wickets,3.0,Nurul Hasan,Ali Arman,Asif Yaqoob,Tanvir Ahmed,Sajedul Islam,Neeyamur Rashid
11,437,2025-01-09T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,14th Match,Dhaka Capital,Chittagong Kings,Chittagong Kings,Bowl,177.0,5.0,20.0,180.0,3.0,19.3,Thisara Perera,,"['Jason Roy', 'Tanzid Hasan', 'Stephen Eskinazi', 'Shahadat Hossain', 'Sabbir Rahman', 'Thisara Perera', 'Farmanullah', 'Mosaddek Hossain', 'Mukidul Islam', 'Nazmul Islam', 'Mustafizur Rahman']","['Parvez Hossain Emon', 'Usman Khan', 'Graham Clark', 'Mohammad Mithun', 'Shamim Hossain', 'Haider Ali', 'Mohammad Wasim', 'Arafat Sunny', 'Shoriful Islam', 'Khaled Ahmed', 'Al Islam']",Chittagong Kings,Wickets,7.0,Khaled Ahmed,Gazi Sohel,Morshed Ali Khan,Masudur Rahman,Sajedul Islam,Debabrata Paul
11,438,2025-01-10T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,15th Match,Durbar Rajshahi,Khulna Tigers,Khulna Tigers,Bowl,178.0,5.0,20.0,150.0,10.0,19.3,Anamul Haque,Mehidy Hasan Miraz,"['Mohammad Haris', 'Jishan Alam', 'Anamul Haque', 'SM Meherob', 'Yasir Ali', 'Ryan Burl', 'Akbar Ali', 'Sohag Gazi', 'Taskin Ahmed', 'Shafiul Islam', 'Mrittunjoy Chowdhury']","['William Bosisto', 'Mohammad Naim', 'Mehidy Hasan Miraz', 'Afif Hossain', 'Mahidul Islam Ankon', 'Imrul Kayes', 'Abu Hider', 'Mohammad Nawaz', 'Nasum Ahmed', 'Hasan Mahmud', 'Salman Irshad']",Durbar Rajshahi,Runs,28.0,Ryan Burl,Raveendra Wimalasiri,Tanvir Ahmed,Morshed Ali Khan,Sajedul Islam,Debabrata Paul
11,439,2025-01-10T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,16th Match,Dhaka Capital,Sylhet Strikers,Dhaka Capital,Bat,193.0,6.0,20.0,195.0,7.0,18.4,Thisara Perera,Ariful Haque,"['Litton Das', 'Tanzid Hasan', 'Munim Shahriar', 'Sabbir Rahman', 'Thisara Perera', 'Riaz Hassan', 'Mosaddek Hossain', 'Shubham Ranjane', 'Farmanullah', 'Abu Jayed', 'Mustafizur Rahman']","['Rahkeem Cornwall', 'George Munsey', 'Zakir Hasan', 'Aaron Jones', 'Nahidul Islam', 'Rony Talukdar', 'Jaker Ali', 'Ariful Haque', 'Tanzim Hasan Sakib', 'Reece Topley', 'Al-Amin Hossain']",Sylhet Strikers,Wickets,3.0,Zakir Hasan,Asif Yaqoob,Masudur Rahman,Gazi Sohel,Ali Arman,Neeyamur Rashid
11,440,2025-01-12T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,17th Match,Sylhet Strikers,Khulna Tigers,Khulna Tigers,Bowl,182.0,5.0,20.0,174.0,9.0,20.0,Ariful Haque,Mehidy Hasan Miraz,"['Rony Talukdar', 'Rahkeem Cornwall', 'George Munsey', 'Zakir Hasan', 'Aaron Jones', 'Jaker Ali', 'Ariful Haque', 'Nahidul Islam', 'Tanzim Hasan Sakib', 'Reece Topley', 'Ruyel Miah']","['William Bosisto', 'Mohammad Naim', 'Imrul Kayes', 'Darwish Rasooli', 'Mehidy Hasan Miraz', 'Mohammad Nawaz', 'Mahidul Islam Ankon', 'Ziaur Rahman', 'Abu Hider', 'Nasum Ahmed', 'Hasan Mahmud']",Sylhet Strikers,Runs,8.0,Zakir Hasan,Gazi Sohel,Raveendra Wimalasiri,Muhammad Kamruzzaman,Ali Arman,Ehsanul Hoque
11,441,2025-01-12T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,18th Match,Dhaka Capital,Durbar Rajshahi,Durbar Rajshahi,Bowl,254.0,1.0,20.0,105.0,10.0,15.2,Thisara Perera,Anamul Haque,"['Tanzid Hasan', 'Litton Das', 'Sabbir Rahman', 'Riaz Hassan', 'Munim Shahriar', 'Thisara Perera', 'Farmanullah', 'Mosaddek Hossain', 'Abu Jayed', 'Mustafizur Rahman', 'Mukidul Islam']","['Mohammad Haris', 'Sabbir Hossain', 'Anamul Haque', 'Yasir Ali', 'Akbar Ali', 'SM Meherob', 'Ryan Burl', 'Sohag Gazi', 'Sunzamul Islam', 'Taskin Ahmed', 'Shafiul Islam']",Dhaka Capital,Runs,149.0,Litton Das,Asif Yaqoob,Morshed Ali Khan,Masudur Rahman,Shafeen Shareef,Neeyamur Rashid
11,442,2025-01-13T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,day,19th Match,Chittagong Kings,Sylhet Strikers,Sylhet Strikers,Bowl,203.0,6.0,20.0,173.0,8.0,20.0,,Ariful Haque,"['Usman Khan', 'Parvez Hossain Emon', 'Graham Clark', 'Mohammad Mithun', 'Haider Ali', 'Shamim Hossain', 'Mohammad Wasim', 'Shoriful Islam', 'Khaled Ahmed', 'Al Islam', 'Nabil Samad']","['Rony Talukdar', 'Paul Stirling', 'Zakir Hasan', 'George Munsey', 'Aaron Jones', 'Jaker Ali', 'Ariful Haque', 'Tanzim Hasan Sakib', 'Nahidul Islam', 'Nihaduzzaman', 'Ruyel Miah']",Chittagong Kings,Runs,30.0,Graham Clark,Ali Arman,Asif Yaqoob,Morshed Ali Khan,Shafeen Shareef,Neeyamur Rashid
11,443,2025-01-13T00:00:00.000Z,Sylhet,Sylhet International Cricket Stadium,night,20th Match,Rangpur Riders,Khulna Tigers,Rangpur Riders,Bat,186.0,5.0,20.0,178.0,9.0,20.0,,Mehidy Hasan Miraz,"['Tawfique Khan', 'Steven Taylor', 'Saif Hassan', 'Iftikhar Ahmed', 'Khushdil Shah', 'Nurul Hasan', 'Mahedi Hasan', 'Mohammad Saifuddin', 'Rejaur Rahman Raja', 'Nahid Rana', 'Akif Javed']","['Darwish Rasooli', 'Mohammad Naim', 'Mehidy Hasan Miraz', 'Afif Hossain', 'Mahidul Islam Ankon', 'Mohammad Nawaz', 'Imrul Kayes', 'Abu Hider', 'Nasum Ahmed', 'Hasan Mahmud', 'Salman Irshad']",Rangpur Riders,Runs,8.0,Akif Javed,Masudur Rahman,Raveendra Wimalasiri,Gazi Sohel,Muhammad Kamruzzaman,Ehsanul Hoque
11,444,2025-01-16T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,21st Match,Dhaka Capital,Fortune Barishal,Dhaka Capital,Bat,139.0,10.0,19.3,145.0,2.0,16.0,Thisara Perera,Tamim Iqbal,"['Tanzid Hasan', 'Litton Das', 'Munim Shahriar', 'JP Kotze', 'Sabbir Rahman', 'Thisara Perera', 'Mosaddek Hossain', 'Farmanullah', 'Chaturanga de Silva', 'Abu Jayed', 'Mustafizur Rahman']","['Tamim Iqbal', 'Najmul Hossain Shanto', 'Dawid Malan', 'Jahandad Khan', 'Towhid Hridoy', 'Mushfiqur Rahim', 'Mahmudullah', 'Ripon Mondol', 'Faheem Ashraf', 'Mohammad Nabi', 'Tanvir Islam']",Fortune Barishal,Wickets,8.0,Tamim Iqbal,Asif Yaqoob,Moniruzzaman,Masudur Rahman,Ali Arman,Salim Shahed
11,445,2025-01-16T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,22nd Match,Chittagong Kings,Khulna Tigers,Khulna Tigers,Bowl,200.0,7.0,20.0,155.0,9.0,20.0,,Mehidy Hasan Miraz,"['Parvez Hossain Emon', 'Usman Khan', 'Graham Clark', 'Shamim Hossain', 'Haider Ali', 'Mohammad Mithun', 'Mohammad Wasim', 'Shoriful Islam', 'Khaled Ahmed', 'Arafat Sunny', 'Al Islam']","['Mohammad Naim', 'Dom Sibley', 'Mehidy Hasan Miraz', 'Afif Hossain', 'Darwish Rasooli', 'Mahfuzur Rahman Rabby', 'Mohammad Nawaz', 'Mahidul Islam Ankon', 'Abu Hider', 'Hasan Mahmud', 'Salman Irshad']",Chittagong Kings,Runs,45.0,Graham Clark,Mahfuzur Rahman,Sharfuddoula,Raveendra Wimalasiri,Muhammad Kamruzzaman,Ehsanul Hoque
11,446,2025-01-17T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,23rd Match,Durbar Rajshahi,Sylhet Strikers,Durbar Rajshahi,Bat,184.0,7.0,20.0,119.0,10.0,17.3,Anamul Haque,Ariful Haque,"['Mohammad Haris', 'Jishan Alam', 'Anamul Haque', 'Ryan Burl', 'Yasir Ali', 'Akbar Ali', 'Mark Deyal', 'Mrittunjoy Chowdhury', 'Aftab Alam', 'Sunzamul Islam', 'Taskin Ahmed']","['Rony Talukdar', 'Paul Stirling', 'Zakir Hasan', 'George Munsey', 'Aaron Jones', 'Jaker Ali', 'Nahidul Islam', 'Ariful Haque', 'Nihaduzzaman', 'Ruyel Miah', 'Reece Topley']",Durbar Rajshahi,Runs,65.0,Sunzamul Islam,Ali Arman,Raveendra Wimalasiri,Moniruzzaman,Mahfuzur Rahman,Ehsanul Hoque
11,447,2025-01-17T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,24th Match,Rangpur Riders,Chittagong Kings,Chittagong Kings,Bowl,164.0,7.0,20.0,131.0,8.0,20.0,,,"['Tawfique Khan', 'Steven Taylor', 'Saif Hassan', 'Iftikhar Ahmed', 'Khushdil Shah', 'Nurul Hasan', 'Mahedi Hasan', 'Mohammad Saifuddin', 'Kamrul Islam', 'Rakibul Hasan', 'Akif Javed']","['Usman Khan', 'Parvez Hossain Emon', 'Graham Clark', 'Mohammad Mithun', 'Naeem Islam', 'Shamim Hossain', 'Mohammad Wasim', 'Al Islam', 'Arafat Sunny', 'Maruf Mridha', 'Binura Fernando']",Rangpur Riders,Runs,33.0,Khushdil Shah,Masudur Rahman,Sharfuddoula,Asif Yaqoob,Muhammad Kamruzzaman,Salim Shahed
11,448,2025-01-19T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,25th Match,Chittagong Kings,Fortune Barishal,Fortune Barishal,Bowl,121.0,8.0,20.0,122.0,4.0,16.5,,Tamim Iqbal,"['Usman Khan', 'Parvez Hossain Emon', 'Graham Clark', 'Mohammad Mithun', 'Haider Ali', 'Shamim Hossain', 'Al Islam', 'Arafat Sunny', 'Khaled Ahmed', 'Shoriful Islam', 'Binura Fernando']","['Tamim Iqbal', 'Dawid Malan', 'Towhid Hridoy', 'Mushfiqur Rahim', 'Mahmudullah', 'Mohammad Nabi', 'Jahandad Khan', 'Faheem Ashraf', 'Tanvir Islam', 'Rishad Hossain', 'Ripon Mondol']",Fortune Barishal,Wickets,6.0,Dawid Malan,Sharfuddoula,Tanvir Ahmed,Morshed Ali Khan,Muhammad Kamruzzaman,Akhtar Ahmad
11,449,2025-01-19T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,26th Match,Khulna Tigers,Durbar Rajshahi,Khulna Tigers,Bat,209.0,4.0,20.0,202.0,4.0,20.0,Mehidy Hasan Miraz,Anamul Haque,"['Mohammad Naim', 'Mehidy Hasan Miraz', 'Afif Hossain', 'Alex Ross', 'William Bosisto', 'Mahidul Islam Ankon', 'Mohammad Nawaz', 'Abu Hider', 'Hasan Mahmud', 'Salman Irshad', 'Rubel Hossain']","['Mohammad Haris', 'Jishan Alam', 'Anamul Haque', 'Yasir Ali', 'Ryan Burl', 'Akbar Ali', 'Taskin Ahmed', 'Sunzamul Islam', 'Aftab Alam', 'Mark Deyal', 'Mrittunjoy Chowdhury']",Khulna Tigers,Runs,7.0,Hasan Mahmud,Asif Yaqoob,Gazi Sohel,Masudur Rahman,Kamruzzaman Limon,Salim Shahed
11,450,2025-01-20T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,27th Match,Dhaka Capital,Sylhet Strikers,Dhaka Capital,Bat,196.0,6.0,20.0,190.0,7.0,20.0,Thisara Perera,Ariful Haque,"['Tanzid Hasan', 'Litton Das', 'JP Kotze', 'Mosaddek Hossain', 'Sabbir Rahman', 'Thisara Perera', 'Farmanullah', 'Mukidul Islam', 'Abu Jayed', 'Mustafizur Rahman', 'Nazmul Islam']","['George Munsey', 'Rony Talukdar', 'Zakir Hasan', 'Aaron Jones', 'Jaker Ali', 'Ariful Haque', 'Samiullah Shinwari', 'Sumon Khan', 'Ruyel Miah', 'Tipu Sultan', 'Al-Amin Hossain']",Dhaka Capital,Runs,6.0,Thisara Perera,Morshed Ali Khan,Muhammad Kamruzzaman,Tanvir Ahmed,Kamruzzaman Limon,Salim Shahed
11,451,2025-01-20T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,28th Match,Chittagong Kings,Durbar Rajshahi,Durbar Rajshahi,Bowl,191.0,8.0,20.0,80.0,9.0,14.2,,Taskin Ahmed,"['Naeem Islam', 'Usman Khan', 'Graham Clark', 'Mohammad Mithun', 'Haider Ali', 'Shamim Hossain', 'Rahatul Ferdous', 'Khaled Ahmed', 'Shoriful Islam', 'Arafat Sunny', 'Binura Fernando']","['Mohammad Haris', 'Jishan Alam', 'Anamul Haque', 'Yasir Ali', 'Akbar Ali', 'Mark Deyal', 'Sunzamul Islam', 'Taskin Ahmed', 'Miguel Cummins', 'Mohor Sheikh', 'Ryan Burl']",Chittagong Kings,Runs,111.0,Naeem Islam,Gazi Sohel,Masudur Rahman,Sharfuddoula,Kamruzzaman Limon,Akhtar Ahmad
11,452,2025-01-22T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,29th Match,Chittagong Kings,Dhaka Capital,Chittagong Kings,Bat,148.0,6.0,20.0,149.0,2.0,18.1,,Thisara Perera,"['Naeem Islam', 'Zubaid Akbari', 'Graham Clark', 'Hussain Talat', 'Shamim Hossain', 'Haider Ali', 'Mohammad Mithun', 'Khaled Ahmed', 'Arafat Sunny', 'Shoriful Islam', 'Al Islam']","['Tanzid Hasan', 'Litton Das', 'Munim Shahriar', 'Sabbir Rahman', 'Riaz Hassan', 'Thisara Perera', 'Mosaddek Hossain', 'Mustafizur Rahman', 'Nazmul Islam', 'Ronsford Beaton', 'Mehedi Hasan Rana']",Dhaka Capital,Wickets,8.0,Tanzid Hasan,Gazi Sohel,Muhammad Kamruzzaman,Tanvir Ahmed,Shafeen Shareef,Akhtar Ahmad
11,453,2025-01-22T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,30th Match,Fortune Barishal,Khulna Tigers,Khulna Tigers,Bowl,167.0,9.0,20.0,160.0,6.0,20.0,Tamim Iqbal,Mehidy Hasan Miraz,"['Towhid Hridoy', 'Tamim Iqbal', 'Dawid Malan', 'Mushfiqur Rahim', 'Mahmudullah', 'Mohammad Nabi', 'Faheem Ashraf', 'Rishad Hossain', 'Jahandad Khan', 'Tanvir Islam', 'Ripon Mondol']","['Mohammad Naim', 'Imrul Kayes', 'Mehidy Hasan Miraz', 'Alex Ross', 'Afif Hossain', 'Mahidul Islam Ankon', 'William Bosisto', 'Aamer Jamal', 'Ziaur Rahman', 'Nasum Ahmed', 'Salman Irshad']",Fortune Barishal,Runs,7.0,Rishad Hossain,Morshed Ali Khan,Sharfuddoula,Masudur Rahman,Shafeen Shareef,Debabrata Paul
11,454,2025-01-23T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",day,31st Match,Durbar Rajshahi,Rangpur Riders,Rangpur Riders,Bowl,170.0,9.0,20.0,146.0,10.0,19.2,Taskin Ahmed,,"['Mohammad Haris', 'Sabbir Hossain', 'Anamul Haque', 'Ryan Burl', 'Yasir Ali', 'Akbar Ali', 'SM Meherob', 'Sunzamul Islam', 'Taskin Ahmed', 'Shafiul Islam', 'Mohor Sheikh']","['Steven Taylor', 'Irfaan Shukkur', 'Saif Hassan', 'Iftikhar Ahmed', 'Khushdil Shah', 'Nurul Hasan', 'Mahedi Hasan', 'Mohammad Saifuddin', 'Akif Javed', 'Rakibul Hasan', 'Nahid Rana']",Durbar Rajshahi,Runs,24.0,Ryan Burl,Gazi Sohel,Tanvir Ahmed,,Muhammad Kamruzzaman,Debabrata Paul
11,455,2025-01-23T00:00:00.000Z,Chattogram,"Zahur Ahmed Chowdhury Stadium, Chattogram",night,32nd Match,Sylhet Strikers,Khulna Tigers,Sylhet Strikers,Bat,152.0,9.0,20.0,156.0,4.0,19.5,Ariful Haque,Mehidy Hasan Miraz,"['George Munsey', 'Rony Talukdar', 'Zakir Hasan', 'Kadeem Alleyne', 'Jaker Ali', 'Ariful Haque', 'Samiullah Shinwari', 'Nihaduzzaman', 'Sumon Khan', 'Ruyel Miah', 'Reece Topley']","['Mehidy Hasan Miraz', 'Mohammad Naim', 'Afif Hossain', 'Alex Ross', 'Mahidul Islam Ankon', 'William Bosisto', 'Abu Hider', 'Nasum Ahmed', 'Aamer Jamal', 'Salman Irshad', 'Hasan Mahmud']",Khulna Tigers,Wickets,6.0,Mehidy Hasan Miraz,Masudur Rahman,Morshed Ali Khan,Raveendra Wimalasiri,Shafeen Shareef,Akhtar Ahmad
11,456,2025-01-26T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",day,33rd Match,Sylhet Strikers,Fortune Barishal,Sylhet Strikers,Bat,116.0,10.0,18.1,120.0,2.0,16.0,Ariful Haque,Tamim Iqbal,"['George Munsey', 'Rony Talukdar', 'Zakir Hasan', 'Ahsan Hafeez', 'Kadeem Alleyne', 'Nahidul Islam', 'Jaker Ali', 'Ariful Haque', 'Tanzim Hasan Sakib', 'Sumon Khan', 'Ruyel Miah']","['Towhid Hridoy', 'Tamim Iqbal', 'Dawid Malan', 'Mushfiqur Rahim', 'Mahmudullah', 'James Fuller', 'Faheem Ashraf', 'Mohammad Nabi', 'Rishad Hossain', 'Ripon Mondol', 'Taijul Islam']",Fortune Barishal,Wickets,8.0,Faheem Ashraf,Raveendra Wimalasiri,Tanvir Ahmed,Moniruzzaman,Mahfuzur Rahman,Debabrata Paul
11,457,2025-01-26T00:00:00.000Z,Dhaka,"Shere Bangla National Stadium, Mirpur",night,34th Match,Durbar Rajshahi,Rangpur Riders,Rangpur Riders,Bowl,119.0,9.0,20.0,117.0,8.0,20.0,Taskin Ahmed,,"['Jishan Alam', 'Sabbir Hossain', 'Anamul Haque', 'Mrittunjoy Chowdhury', 'SM Meherob', 'Yasir Ali', 'Akbar Ali', 'Mizanur Rahman', 'Sunzamul Islam', 'Taskin Ahmed', 'Mohor Sheikh']","['Steven Taylor', 'Soumya Sarkar', 'Saif Hassan', 'Iftikhar Ahmed', 'Mahedi Hasan', 'Nurul Hasan', 'Khushdil Shah', 'Mohammad Saifuddin', 'Rakibul Hasan', 'Akif Javed', 'Nahid Rana']",Durbar Rajshahi,Runs,2.0,Mrittunjoy Chowdhury,Muhammad Kamruzzaman,Sharfuddoula,Morshed Ali Khan,Sajedul Islam,Salim Shahed
